0,1,Perform,Class
61,45,0.020142336,0
35,79,0.011347936,0
56,60,-0.0088554,0
27,89,0.050104545,1
57,57,0.054537249,1
40,76,-0.221855733,-1
32,80,0.206958883,1
37,79,-0.162760769,-1
55,59,0.209953684,1
53,63,-0.085955705,-1
58,58,-0.201677251,-1
36,44,-0.280817291,-1
60,56,0.054965137,1
50,64,0.190887844,1
46,70,0.197442336,1
57,57,0.266405153,1
49,61,-0.17643987,-1
44,70,0.121741504,1
32,78,-0.010845897,0
81,35,-0.075284328,-1
66,48,0.09115931,1
42,70,0.082827646,1
50,66,-0.043097747,-1
42,69,0.129725383,1
30,52,0.062863126,1
46,70,-0.044201639,-1
44,36,-0.103350005,-1
44,72,0.355930862,1
44,72,0.204020717,1
53,63,0.005222171,0
45,71,0.24180611,1
43,67,0.148343697,1
60,47,0.238744957,1
54,62,-0.270600717,-1
35,81,-0.041163324,-1
33,43,-0.262566268,-1
38,70,-0.001483373,0
63,45,-0.067174985,-1
40,76,-0.126851326,-1
45,71,0.058668558,1
46,68,-0.067156499,-1
39,76,-0.065100334,-1
39,77,0.276470378,1
31,85,0.271916246,1
48,68,-0.020604862,-1
64,52,0.169498842,1
33,83,-0.00994172,0
36,80,-0.062056614,-1
41,67,0.048981263,1
56,60,0.085033673,1
48,68,-0.220994856,-1
41,75,0.019854869,0
36,74,-0.046252295,-1
44,70,-0.249382611,-1
38,68,0.153888056,1
32,84,-0.124980861,-1
39,77,0.057924534,1
38,48,0.116989381,1
62,54,0.278623014,1
58,56,0.162453682,1
61,53,0.041333918,1
32,83,-0.2926533,-1
50,65,-0.363530682,-1
69,45,-0.196273368,-1
58,58,0.000147804,0
50,66,0.362448766,1
36,76,-0.03124955,-1
32,78,0.019210977,0
41,73,0.208488184,1
65,51,-0.060681007,-1
53,63,0.304530142,1
52,64,-0.140093632,-1
37,79,0.056311384,1
47,63,0.115402767,1
42,74,0.016663153,0
50,66,-0.066819726,-1
55,61,-0.094365765,-1
46,68,0.03096735,0
49,67,-0.022691022,-1
71,45,-0.098838353,-1
47,69,-0.139876627,-1
32,48,0.1597066,1
56,57,0.105903077,1
48,68,0.120744737,1
40,73,0.233322126,1
43,73,0.146225205,1
40,76,0.2444235,1
44,72,0.156083891,1
54,62,-0.002170948,0
44,72,-0.097910205,-1
49,61,0.39785719,1
37,43,-0.046370691,-1
31,77,-0.099208484,-1
35,81,0.02258199,0
58,56,0.101220892,1
33,73,0.052773783,1
65,49,-0.152294301,-1
57,59,0.0180153,0
42,74,0.145960231,1
43,73,0.045950058,1
37,79,-0.004440269,0
36,74,0.172521904,1
43,73,-0.113365107,-1
34,82,-0.333033592,-1
58,58,0.138492974,1
48,62,0.14489543,1
52,64,0.167263413,1
45,71,0.148486573,1
71,43,0.083495133,1
51,65,-0.030645511,-1
60,56,-0.202671164,-1
43,67,-0.10036912,-1
59,57,0.157426882,1
41,74,0.06217536,1
55,61,0.196757892,1
52,62,0.23468009,1
47,65,0.124231597,1
61,51,-0.178701753,-1
43,37,-0.183297205,-1
49,59,0.089037538,1
38,78,0.126493912,1
56,54,-0.18563481,-1
50,64,-0.064316658,-1
50,66,-0.175649609,-1
38,70,-0.129115207,-1
50,66,0.199783385,1
46,64,-0.043238145,-1
47,69,-0.225169928,-1
55,54,0.13872639,1
67,47,0.184092881,1
49,67,0.061987588,1
36,74,-0.187014576,-1
50,63,0.187399854,1
61,54,0.09237677,1
35,81,0.04144549,1
42,38,0.166867634,1
60,48,0.142601731,1
41,75,0.063613732,1
49,67,0.203015053,1
49,67,0.174604508,1
45,69,0.155796141,1
50,57,0.010580543,0
56,53,0.068523709,1
36,80,0.276991792,1
41,69,-0.201791772,-1
60,54,-0.051900131,-1
56,58,0.107766902,1
36,78,0.056883606,1
47,63,0.349329082,1
37,49,-0.077917747,-1
55,61,-0.062424601,-1
58,58,0.278939422,1
48,64,-0.040322965,-1
66,44,0.084461202,1
55,58,-0.138881749,-1
49,67,-0.00825865,0
42,66,-0.115432869,-1
47,66,-0.094479372,-1
44,72,-0.005482131,0
48,68,0.194003379,1
50,66,0.052519023,1
48,30,-0.027435899,-1
49,67,-0.034540865,-1
53,61,0.109633788,1
49,67,0.108569637,1
64,52,0.074016721,1
36,80,0.078840485,1
47,61,0.121603286,1
45,71,0.056640658,1
43,73,0.20574997,1
57,59,-0.081299924,-1
36,79,-0.153255218,-1
52,56,0.190707242,1
53,62,0.16878742,1
24,92,0.182340555,1
44,71,-0.157393626,-1
55,61,0.085618084,1
37,79,-0.056951284,-1
63,53,0.055243819,1
60,49,-0.015230819,-1
60,56,0.276169483,1
46,70,0.021626979,0
38,78,0.108571182,1
47,67,-0.065850907,-1
62,51,-0.045607212,-1
54,60,0.012370888,0
61,53,0.14020615,1
36,48,0.146288876,1
63,47,0.031774451,0
38,71,-0.050550518,-1
38,77,-0.095744443,-1
55,57,0.152397504,1
48,62,0.315825015,1
66,42,0.012011137,0
48,38,0.168757585,1
53,57,0.139250381,1
42,73,0.11194472,1
56,60,0.157307376,1
63,51,-0.025585738,-1
47,69,0.00709561,0
43,71,-0.058127917,-1
64,52,0.075292536,1
40,72,0.331129821,1
67,49,0.031965849,0
39,77,0.190602386,1
66,50,0.211520743,1
62,50,0.120252655,1
35,81,0.125471865,1
57,57,0.247043283,1
53,63,-0.054859886,-1
64,46,0.165545522,1
39,77,0.150635958,1
38,38,0.480652328,1
36,80,0.066273143,1
63,53,0.120977929,1
43,67,0.097268967,1
59,57,0.063767998,1
53,59,0.120737561,1
33,83,-0.024607498,-1
61,52,-0.088456785,-1
64,51,-0.011719143,0
56,60,-0.04114372,-1
58,58,0.259885421,1
62,54,-0.00523506,0
53,63,-0.02844898,-1
67,49,0.033992456,0
36,78,-0.111627641,-1
35,81,-0.082245403,-1
41,74,0.069259873,1
48,68,0.006312188,0
45,71,0.157825484,1
35,72,0.094348717,1
44,66,0.034346252,0
44,72,0.090668595,1
37,70,0.154974919,1
50,62,-0.191293166,-1
27,89,-0.02396968,-1
46,70,-0.046823746,-1
47,69,0.018076413,0
69,47,-0.031688923,-1
60,56,0.022046651,0
55,61,0.132481338,1
32,84,-0.099755964,-1
38,78,-0.086738485,-1
53,61,0.08300578,1
63,51,-0.162919345,-1
52,64,0.278910025,1
51,65,0.195676927,1
61,55,-0.032240096,-1
70,44,0.040323451,1
38,78,-0.148460569,-1
46,70,0.115131395,1
50,66,0.08763819,1
40,73,0.05678935,1
47,69,0.015996323,0
41,74,-0.149733958,-1
42,74,0.146250697,1
54,62,-0.203642108,-1
54,62,0.108277364,1
46,39,0.157100885,1
54,62,0.023424798,0
50,63,0.028166396,0
59,48,0.447163766,1
43,73,0.067184176,1
50,66,-0.101059948,-1
48,68,-0.215677424,-1
59,57,-0.005734483,0
40,36,0.035463656,0
36,80,0.079829341,1
46,70,0.076419263,1
41,75,0.074937945,1
57,59,0.111749483,1
53,63,0.222119098,1
37,49,-0.01611775,-1
41,75,0.030954922,0
59,57,0.206643724,1
29,87,0.107750287,1
56,60,0.270983104,1
47,69,0.100550089,1
44,72,-0.064061262,-1
33,83,-0.029978676,-1
50,66,-0.065259378,-1
54,62,0.144337616,1
39,77,0.052752111,1
49,64,0.030128641,0
58,58,0.076469489,1
53,60,-0.000850455,0
45,71,-0.048238064,-1
48,67,0.018655836,0
31,47,0.365862694,1
46,70,-0.195990266,-1
52,60,-0.047689831,-1
43,39,-0.065105248,-1
58,58,-0.117458888,-1
25,53,0.177338629,1
34,74,0.451423935,1
65,45,0.246722964,1
56,60,-0.041719612,-1
40,76,-0.054490529,-1
51,65,0.258443154,1
52,58,-0.04105974,-1
54,58,0.157360656,1
38,78,0.081692699,1
43,73,-0.081980767,-1
57,57,-0.01822761,-1
63,53,-0.163758815,-1
43,73,-0.024993569,-1
31,78,0.140681432,1
30,86,0.205963459,1
34,82,0.087054005,1
36,49,-0.139627434,-1
46,70,0.123868171,1
47,69,0.179550702,1
38,78,-0.064505207,-1
48,60,0.143690009,1
60,56,-0.051077102,-1
53,57,0.256704034,1
44,72,-0.047973591,-1
45,71,-0.124848326,-1
55,61,0.019398982,0
53,59,-0.173006069,-1
47,69,0.130260459,1
54,62,0.080825042,1
71,45,0.200828347,1
48,68,0.243125059,1
49,64,-0.146110742,-1
45,71,0.027398054,0
55,61,0.130013089,1
63,53,0.210076068,1
57,59,0.260230086,1
38,40,-0.065683704,-1
45,69,0.121766914,1
30,86,0.075703699,1
38,78,0.175458275,1
65,51,0.173191755,1
65,51,0.1682367,1
50,64,-0.007061842,0
40,76,-0.021548214,-1
37,77,-0.085535143,-1
37,79,-0.122198983,-1
58,56,0.199743518,1
32,84,0.167502814,1
67,49,-0.108535061,-1
33,83,0.001052163,0
40,75,-0.212844826,-1
30,86,0.176216803,1
53,63,0.21383574,1
42,74,0.095574087,1
42,74,0.116564615,1
57,59,-0.150149064,-1
57,59,-0.068704562,-1
60,50,-0.097924978,-1
53,57,0.222268873,1
67,49,0.12975988,1
46,70,0.069812637,1
78,38,0.043510635,1
40,37,-0.148312387,-1
51,64,0.050864463,1
50,64,0.213190754,1
39,38,0.239101107,1
47,69,0.242938166,1
57,59,0.279085189,1
54,59,-0.171055549,-1
37,78,-0.004042823,0
